area_m2,flow_m3_h,salt_kg_h,permeate_m3_h,permeate_salt_kg_h,bulk_g_L,surface_g_L,local_permeate_mg_L,flux_L_m2_h,pressure_bar,net_driving_bar
48.1,13.032204061813891,473.22956117678046,1.7594626048528097,0.10377215655393651,36.31231976818155,45.57064116997805,66.2234620505425,34.12165894957283,59.805,23.904151555532124
49.95,12.969257020246257,473.22537340285993,1.8224096464204442,0.107959930474439,36.48824081935531,45.73269394103576,66.83550118063837,33.92914179153286,59.7975,23.76928240014817
51.800000000000004,12.906666431848752,473.2211707847707,1.885000234817948,0.11216254856363453,36.664864105966245,45.895037686428104,67.4555790482389,33.73630599697581,59.79,23.63419002186623
53.650000000000006,12.844432877486852,473.2169532969001,1.9472337891798481,0.11638003643426452,36.84218352110614,46.057664218628176,68.08382065840743,33.54316092731209,59.7825,23.498880978883626
55.5,12.782556920519507,473.2127209144072,2.009109746147194,0.12061241892713594,37.020192740528394,46.220565210590436,68.72035312357997,33.34971610344847,59.775,23.363361941133945
57.35,12.72103910651475,473.2084736132358,2.070627560151951,0.1248597200985814,37.19888522085388,46.383732196224095,69.36530569956378,33.15598120529563,59.7675,23.227639689941967
59.2,12.659879962965102,473.2042113701265,2.131786703701599,0.12912196320790992,37.37825419786177,46.54715657094961,70.01880982212712,32.96196607118258,59.76,23.091721117613496
61.050000000000004,12.599079999003012,473.1999341626295,2.192586667663689,0.1333991707048596,37.55829268486863,46.71082959233962,70.68099914418738,32.767680697176765,59.7525,22.955613226958988
62.900000000000006,12.538639705116587,473.19564196911733,2.2530269615501144,0.13769136421706307,37.73899347119947,46.8747423808457,71.35200957360651,32.57313523630809,59.745,22.81932313075005
64.75,12.478559552865855,473.1913347687968,2.3131071138008457,0.14199856453753634,37.920349120754295,47.038885920612316,72.0319793116019,32.37833999769562,59.7375,22.682858051107537
66.60000000000001,12.418839994599812,473.1870125417222,2.3728266720668887,0.14632079161220216,38.10235197067375,47.203251060379195,72.72104889178212,32.18330544557531,59.73,22.54622531882042
68.45,12.359481463174488,473.1826752688069,2.432185203492213,0.15065806452745842,38.284994130107435,47.36782851447337,73.41936121981527,31.988042198227387,59.7225,22.409432372594438
70.3,12.300484371672294,473.1783229318366,2.491182294994407,0.1550104014978031,38.46826747908842,47.53260886389204,74.1270616137396,31.792561026802286,59.715,22.272486758229547
72.15,12.241849113122884,473.17395551348085,2.549817553543817,0.15937781985352598,38.6521636675176,47.69758255747733,74.84429784492453,31.596872854043742,59.7075,22.135396127725386
74.0,12.183576060225787,473.1695729973059,2.6080906064409124,0.16376033602847798,38.83667411426141,47.86273991318424,75.57122017969179,31.400988752907878,59.7,21.998168238313824
75.85000000000001,12.12566556507505,473.16517536778645,2.6660011015916503,0.16815796554792994,39.02179000636637,48.02807111944225,76.30798142160535,31.204919945077222,59.6925,21.86081095141804
77.7,12.068117958886134,473.1607626103179,2.723548707780566,0.1725707230165302,39.20750229839399,48.19356623661204,77.05473695443924,31.00867779936867,59.685,21.72333223153712
79.55,12.01093355172533,473.156334711228,2.7807331149413708,0.17699862210637335,39.39380171187948,48.359215198537754,77.81164478583243,30.812273830034492,59.6775,21.5857401450559
81.4,11.954112632241907,473.1518916577892,2.8375540344247936,0.18144167554518992,39.580678734917775,48.52500781419585,78.57886559164082,30.6157196949554,59.67,21.44804285897903
83.25,11.897655467403283,473.1474334382297,2.8940111992634177,0.18589989510466826,39.76812362187996,48.69093376944096,79.35656276099411,30.419027193725185,59.6625,21.310248639589148
85.10000000000001,11.841562302233418,473.1429600417455,2.9501043644332827,0.19037329158891997,39.95612639326373,48.85698262884944,80.14490244206927,30.222208265625902,59.655,21.172365851028516
86.95,11.785833359554713,473.1384714585113,3.005833307111988,0.1948618748230986,40.1446768356809,49.02314383766128,80.94405358858751,30.025274987493585,59.6475,21.03440295380362
88.80000000000001,11.73046883973364,473.1339676796922,3.0611978269330615,0.19936565364218395,40.3337645019852,49.189406723820404,81.75418800704684,29.82823957147342,59.64,20.89636850321275
90.65,11.675468920430358,473.12944869745445,3.1161977462363417,0.2038846358799412,40.52337871154342,49.35576050011402,82.57548040469761,29.631114362664636,59.6325,20.758271147695986
92.5,11.62083375635257,473.1249145049763,3.1708329103141306,0.2084188283580674,40.71350855065291,49.52219426641099,83.40810843827205,29.43391183665457,59.625,20.62011962710769
94.35000000000001,11.56656347901383,473.12036509645884,3.22510318765287,0.21296823687553484,40.90414287310835,49.68869701199947,84.25225276347751,29.23664459694171,59.6175,20.48192277091126
96.2,11.512658196496611,473.11580046713624,3.2790084701700897,0.2175328661981429,41.09527030092051,49.855257618023685,85.10809708526185,29.039325372248143,59.61,20.34368949629627
98.05000000000001,11.459117993220309,473.1112206132861,3.332548673446392,0.22211272004828925,41.28687922518979,50.02186486001981,85.97582820886211,28.841967013721135,59.6025,20.20542880621808
99.9,11.40594292971449,473.10662553223943,3.385723736952211,0.2267078010949706,41.47895780713696,50.18850741055067,86.85563609164524,28.64458249202441,59.595,20.067149787360073
101.75,11.353133042397582,473.1020152223904,3.4385336242691187,0.23131811094402485,41.67149397929363,50.35517384193893,87.7477138957508,28.447184894319342,59.5875,19.928861608018806
103.60000000000001,11.300688343361287,473.09738968320573,3.490978323305414,0.23594365012862484,41.864475446854705,50.52185262909822,88.65225804154558,28.24978742113675,59.58,19.790573515912598
105.45,11.248608820160946,473.0927489152343,3.5430578465057545,0.2405844181000344,42.05788968919494,50.68853215246179,89.56946826189869,28.052403383139993,59.5725,19.652294835913743
107.30000000000001,11.196894435612105,473.08809292011574,3.5947722310545944,0.2452404132186386,42.2517239615516,50.85520070100768,90.49954765728837,27.85504619777988,59.565,19.514034967705307
109.15,11.145545127593538,473.08342170058916,3.646121539073162,0.2499116327452574,42.44596529687497,51.021846475379746,91.44270275174728,27.657729385843098,59.5575,19.375803383362886
111.0,11.094560808856947,473.0787352605016,3.697105857809752,0.2545980728327558,42.640600507848504,51.18845759110349,92.39914354965815,27.460466567894407,59.55,19.237609624862287
112.85000000000001,11.043941366843631,473.0740336048164,3.7477252998230686,0.25929972851795874,42.835616189079914,51.355022081895534,93.36908359340708,27.26327146061458,59.5425,19.099463301514035
114.7,10.993686663508317,473.0693167396205,3.7979800031583824,0.264016593713884,43.03099871946451,51.521527903065625,94.3527400219025,27.06615787303567,59.535,18.961374087325424
116.55000000000001,10.943796535150447,473.06458467213207,3.8478701315162525,0.26874866120230256,43.22673426472185,51.68796293500875,95.3503336299762,26.86913970267253,59.5275,18.823351718292393
118.4,10.894270792253135,473.05983741070776,3.8973958744135655,0.27349592262663724,43.42280878010655,51.85431498678825,96.36208892865524,26.672230931559266,59.52,18.68540598962005
120.25,10.845109219330048,473.05507496484915,3.9465574473366525,0.2782583684852119,43.619208013293935,52.020571799805076,97.38823420633791,26.47544562218354,59.5125,18.547546752876144
122.10000000000001,10.796311574780479,473.0502973452095,3.9953550918862213,0.2830359881248602,43.81591750744078,52.18672105155346,98.4290015908631,26.278797913327306,59.505,18.409783913076964
123.95,10.747877590752822,473.0455045635995,4.043789075913878,0.28782876973490623,44.01292260442143,52.3527503594603,99.48462711248631,26.082302015814054,59.4975,18.27212742570792
125.80000000000001,10.699806973016724,473.0406966329929,4.091859693649976,0.29263670034152695,44.21020844823922,52.518647284806114,100.5553507677689,25.88597220816498,59.49,18.134587293680518
127.65,10.652099400844154,473.0358735675319,4.139567265822547,0.2974597658025073,44.40775998861266,52.68439933672512,101.64141658438494,25.689822832167188,59.4825,17.997173564227587
129.5,10.604754526899617,473.03103538253197,4.186912139767084,0.3022979508024011,44.605561984736134,52.84999397628225,102.74307268685254,25.49386828835625,59.475,17.859896325738603
131.35,10.557771977139794,473.0261820944863,4.233894689526905,0.30715123884810386,44.803599009213855,53.01541862062404,103.86057136319218,25.29812303141664,59.4675,17.72276570453738
133.20000000000002,10.511151350722827,473.02131372106953,4.280515315943874,0.31201961226485375,45.00185545216614,53.18066064720086,104.99416913251653,25.102601565502834,59.46,17.5857918616043
135.05,10.464892219927492,473.0164302811417,4.326774446739209,0.31690305219266757,45.20031552550659,53.34570739805749,106.14412681355468,24.907318439484527,59.4525,17.44898498924526
136.9,10.418994130082543,473.0115317947512,4.372672536584156,0.32180153858322513,45.398963267388254,53.510546184188705,107.31070959410984,24.712288242119726,59.445,17.312355307710177
138.75,10.37345659950643,473.0066182831372,4.4182100671602695,0.32671505019721075,45.59778254681693,53.67516428995668,108.49418710145325,24.517525597159167,59.4375,17.175913061763346
140.6,10.328279119457655,473.00168976873226,4.463387547209045,0.3316435646021252,45.79675706842922,53.8395489775669,109.69483347365168,24.32304515838598,59.43,17.03966851720847
142.45000000000002,10.283461154096027,472.99674627516384,4.508205512570672,0.3365870581705764,45.99587037743255,54.003687491598505,110.91292743182392,24.12886160459508,59.4225,16.903631957371417
144.3,10.23900214045504,472.99178782725534,4.552664526211659,0.34154550607906176,46.19510586470438,54.167567063585814,112.14875235332465,23.934989634516004,59.415,16.76781367954336
146.15,10.194901488425634,472.98681445102716,4.596765178241066,0.34651888230725203,46.39444677204713,54.33117491664649,113.40259634584594,23.741443961684105,59.4075,16.632223991387818
148.0,10.151158580751567,472.9818261736966,4.640508085915133,0.35150715963778795,46.59387619759539,54.49449827015281,114.67475232242943,23.54823930926451,59.4,16.496873207314472
149.85,10.107772773036686,472.9768230236778,4.683893893630015,0.3565103096565994,46.79337710137117,54.65752434444111,115.9655180773761,23.355390404833752,59.3925,16.361771644823463
151.70000000000002,10.064743393764285,472.97180503058064,4.7269232729024155,0.3615283027537608,46.99293231098323,54.82024036555555,117.27519636304179,23.162911975124008,59.385,16.226929620823398
153.55,10.022069744328855,472.9667722252095,4.769596922337845,0.36656110812488907,47.192524527465515,54.98263357002113,118.60409496749816,22.970818740735258,59.3775,16.092357447926958
155.4,9.979751099080422,472.9617246395613,4.8119155675862775,0.37160869377310046,47.392136331249986,55.14469120964146,119.95252679304207,22.77912541082061,59.37,15.958065430727586
157.25,9.93778670538176,472.95666230682286,4.853879961284941,0.37667102651153234,47.59175018826833,55.30640055631618,121.32080993552778,22.58784667775018,59.3625,15.824063862061372
159.1,9.89617578367869,472.95158526136794,4.89549088298801,0.3817480719664433,47.79134845617692,55.46774890687314,122.70926776449313,22.396997211759704,59.355,15.690363019257909
160.95000000000002,9.854917527583751,472.9464935387535,4.936749139082949,0.3868397945809026,47.99091339069901,55.628723587909825,124.11822900404981,22.206591655589083,59.3475,15.556973160384466
162.8,9.814011103919029,472.9413871757177,4.977655562747671,0.39194615761667795,48.190427152345286,55.789311960857724,125.54802781638085,22.016644618873077,59.34,15.423904520316299
164.65,9.773455648855466,472.93626621035037,5.018211017811235,0.397067122984001,48.38987183266486,55.949501442882905,126.99900402511189,21.827170654783814,59.3325,15.291167294423289
166.5,9.733250271849379,472.9311306819192,5.058416394817322,0.4022026514151476,48.589229442680235,56.10927949678727,128.47150307595962,21.638184271644555,59.325,15.158771646506366
168.35,9.693394057475142,472.9259806307891,5.098272609191557,0.407352702545248,48.78848191115147,56.268633628814,129.96587606074655,21.449699935000613,59.3175,15.026727710547867
170.20000000000002,9.653886063608661,472.9208160985022,5.1377806030580375,0.412517234832187,48.9876111011116,56.42755140146324,131.48247986979757,21.261732053643225,59.31,14.89504558072074
172.05,9.61472532153266,472.91563712777315,5.17694134513404,0.4176962055612463,49.18659881719708,56.58602043857979,133.0216772820841,21.074294973910213,59.3025,14.76373530744577
173.9,9.575910836053655,472.91044376248414,5.215755830613046,0.42288957085026335,49.38542681307756,56.744028430450385,134.58383705622973,20.88740297404231,59.295,14.632806893441796
175.75,9.537441585630447,472.90523604767907,5.254225081036253,0.42809728565529626,49.58407679897931,56.90156313889433,136.16933402253312,20.70107025856555,59.2875,14.502270289782153
177.60000000000002,9.49931652251392,472.9000140295576,5.292350144152779,0.4333193037767888,49.78253044929682,57.05861240233496,137.77854917612788,20.515310952682086,59.28,14.372135391966921
179.45000000000002,9.461534572897985,472.89477775546817,5.330132093768714,0.43855557786622523,49.98076941028654,57.2151641408505,139.41186977124482,20.330139096680814,59.2725,14.242412036012432
181.3,9.424094637081458,472.88952727390114,5.367572029585242,0.4438060594332694,50.178775307836894,57.37120636120482,141.06968941651587,20.145568640383285,59.265,14.113109994557455
183.15,9.38699558964071,472.884262634481,5.40467107702599,0.4490706988533769,50.376529755308084,57.52672716184944,142.75240817137328,19.96161343761886,59.2575,13.984238972992884
185.0,9.350236279612897,472.8789838879585,5.441430387053803,0.4543494453758746,50.574014361435566,57.68171473789445,144.46043264352824,19.778287240736535,59.25,13.855808605616822
186.85000000000002,9.313815530689572,472.8736910862019,5.4778511359771285,0.4596422471324978,50.77121073829036,57.83615738604371,146.1941760875248,19.59560369515794,59.2425,13.727828451818723
188.70000000000002,9.27773214142051,472.868384282188,5.51393452524619,0.4649490511463774,50.96810050928969,57.99004350949058,147.95405850436538,19.413576333976003,59.235,13.60030799229542
