cycle,step,co2_in_mol,n2_in_mol,co2_out_mol,n2_out_mol
1,adsorption,4.503818906494624,25.521640470136365,2.933712817912876,25.490548742947816
1,evacuation,0.0,0.0,1.5121355487758041,0.08898040185471956
2,adsorption,4.503847618655005,25.52180317237875,2.9365615327777492,25.432857555786775
2,evacuation,0.0,0.0,1.567265165939494,0.08895648731105865
3,adsorption,4.503849126219972,25.521811715244738,2.9365887726851447,25.43285496741653
3,evacuation,0.0,0.0,1.5672603401605638,0.08895674304154966
