time_s,z_m,component,concentration_mol_m3,loading_mol_kg,pressure_pa
1650.0,0.47500000000000003,N2,171.5246571453547,0.29599127637420436,499990.41234883753
1650.0,0.525,CO2,1.0583679804449357,0.05367292371615475,499989.4031223994
1650.0,0.525,N2,171.52324964602408,0.29598621318567087,499989.4031223994
1650.0,0.5750000000000001,CO2,0.4316393898918963,0.02203508932868824,499988.3938959612
1650.0,0.5750000000000001,N2,171.52153199834754,0.2959802465477808,499988.3938959612
1650.0,0.625,CO2,0.17129481621330495,0.008711852095073936,499987.3846695231
1650.0,0.625,N2,171.51945355069128,0.2959732561521163,499987.3846695231
1650.0,0.675,CO2,0.06665111908929117,0.0033613810899665417,499986.3754430849
1650.0,0.675,N2,171.51695752253113,0.29596510974967194,499986.3754430849
1650.0,0.7250000000000001,CO2,0.02551041366077808,0.0012731917538224243,499985.3662166468
1650.0,0.7250000000000001,N2,171.5139805122051,0.29595566241230814,499985.3662166468
1650.0,0.775,CO2,0.00961844289318712,0.0004746505889105167,499984.3569902086
1650.0,0.775,N2,171.51045228542915,0.2959447565451767,499984.3569902086
1650.0,0.8250000000000001,CO2,0.0035752283233291705,0.0001743871122580448,499983.3477637705
1650.0,0.8250000000000001,N2,171.50629755289418,0.2959322270655989,499983.3477637705
1650.0,0.875,CO2,0.0013108379483975298,6.319033265648197e-05,499982.3385373323
1650.0,0.875,N2,171.50145058609425,0.29591794044137637,499982.3385373323
1650.0,0.925,CO2,0.00047454298530877646,2.2607984978044523e-05,499981.3293108942
1650.0,0.925,N2,171.49595125791186,0.2959020533064076,499981.3293108942
1650.0,0.9750000000000001,CO2,0.00017505212822235963,8.241302770219389e-06,499980.320084456
1650.0,0.9750000000000001,N2,171.49055414119954,0.29588668768843496,499980.320084456
1700.0,0.025,CO2,30.220081774563702,0.9692867445051493,499999.49538678094
1700.0,0.025,N2,171.52931738760998,0.2960114698463805,499999.49538678094
1700.0,0.07500000000000001,CO2,30.046934192147006,0.9653857873613374,499998.48616034276
1700.0,0.07500000000000001,N2,171.5292389216339,0.29601093951687696,499998.48616034276
1700.0,0.125,CO2,29.587624659698925,0.9552201490172192,499997.47693390463
1700.0,0.125,N2,171.52912076881037,0.2960102381478849,499997.47693390463
1700.0,0.17500000000000002,CO2,28.550906399510705,0.9323635054852399,499996.46770746645
1700.0,0.17500000000000002,N2,171.5289519692622,0.29600933196150575,499996.46770746645
1700.0,0.225,CO2,26.488269352621835,0.8860099412324881,499995.4584810283
1700.0,0.225,N2,171.5287196298168,0.29600818249403443,499995.4584810283
1700.0,0.275,CO2,22.887973349951185,0.8006461188037809,499994.44925459014
1700.0,0.275,N2,171.5284086902094,0.2960067462460332,499994.44925459014
1700.0,0.325,CO2,17.59420599080272,0.6619568640872869,499993.440028152
1700.0,0.325,N2,171.52800167144417,0.2960049742455485,499993.440028152
1700.0,0.375,CO2,11.4807775297984,0.4759923936365458,499992.43080171384
1700.0,0.375,N2,171.5274784046736,0.2960028115696301,499992.43080171384
1700.0,0.42500000000000004,CO2,6.271274296303632,0.28650488954551834,499991.4215752757
1700.0,0.42500000000000004,N2,171.5268157394311,0.29600019683171075,499991.4215752757
1700.0,0.47500000000000003,CO2,2.972319635856898,0.14542530257899153,499990.41234883753
1700.0,0.47500000000000003,N2,171.52598723021512,0.2959970616357915,499990.41234883753
1700.0,0.525,CO2,1.2892857421917248,0.06526914052280015,499989.4031223994
1700.0,0.525,N2,171.52496280049235,0.29599332999670463,499989.4031223994
1700.0,0.5750000000000001,CO2,0.5319895496179031,0.02721874053167032,499988.3938959612
1700.0,0.5750000000000001,N2,171.5237083832537,0.29598891772544356,499988.3938959612
1700.0,0.625,CO2,0.21309138131570787,0.010884910922592797,499987.3846695231
1700.0,0.625,N2,171.52218553770555,0.29598373177995413,499987.3846695231
1700.0,0.675,CO2,0.08361968013671175,0.0042405038731497795,499986.3754430849
1700.0,0.675,N2,171.52035104545791,0.2959776695919773,499986.3754430849
1700.0,0.7250000000000001,CO2,0.0322716125244971,0.0016207158957202274,499985.3662166468
1700.0,0.7250000000000001,N2,171.5181565157824,0.29597061844787065,499985.3662166468
1700.0,0.775,CO2,0.012269767281805814,0.0006095865833581489,499984.3569902086
1700.0,0.775,N2,171.51554819986092,0.29596245544127275,499984.3569902086
1700.0,0.8250000000000001,CO2,0.004599584080518663,0.00022596066517476863,499983.3477637705
1700.0,0.8250000000000001,N2,171.51246829979533,0.29595305137371763,499983.3477637705
1700.0,0.875,CO2,0.0017009899145908754,8.261415770289578e-05,499982.3385373323
1700.0,0.875,N2,171.50886593203404,0.2959423004800537,499982.3385373323
1700.0,0.925,CO2,0.0006211781187387517,2.982519983847125e-05,499981.3293108942
1700.0,0.925,N2,171.5047692172949,0.29593031716420715,499981.3293108942
1700.0,0.9750000000000001,CO2,0.00023119625063312656,1.0972591080017747e-05,499980.320084456
1700.0,0.9750000000000001,N2,171.50074163630893,0.2959187070909901,499980.320084456
1750.0,0.025,CO2,30.228068884099024,0.9694732508172271,499999.49538678094
1750.0,0.025,N2,171.52933238619795,0.296011710503085,499999.49538678094
1750.0,0.07500000000000001,CO2,30.081629353196252,0.9661786515141443,499998.48616034276
1750.0,0.07500000000000001,N2,171.52927783461712,0.2960113363667036,499998.48616034276
1750.0,0.125,CO2,29.689534937514978,0.9575143013394511,499997.47693390463
1750.0,0.125,N2,171.52919502971542,0.2960108381525517,499997.47693390463
1750.0,0.17500000000000002,CO2,28.794383566449337,0.9378480309231237,499996.46770746645
1750.0,0.17500000000000002,N2,171.5290759540624,0.29601019058516376,499996.46770746645
1750.0,0.225,CO2,26.985407052750624,0.897514399688861,499995.4584810283
1750.0,0.225,N2,171.52891113068705,0.296009364776258,499995.4584810283
1750.0,0.275,CO2,23.75108760892842,0.8219926658552416,499994.44925459014
1750.0,0.275,N2,171.5286894402278,0.29600832793212395,499994.44925459014
1750.0,0.325,CO2,18.808915040822292,0.6957639846097937,499993.440028152
1750.0,0.325,N2,171.5283979232823,0.29600704299819475,499993.440028152
1750.0,0.375,CO2,12.766429648956489,0.5183309051661964,499992.43080171384
1750.0,0.375,N2,171.5280215666094,0.29600546827068797,499992.43080171384
1750.0,0.42500000000000004,CO2,7.2513587427790185,0.3253056939314523,499991.4215752757
1750.0,0.42500000000000004,N2,171.5275430720965,0.2960035569800789,499991.4215752757
1750.0,0.47500000000000003,CO2,3.538235279215994,0.17131977476277188,499990.41234883753
1750.0,0.47500000000000003,N2,171.52694260747217,0.2960012568467612,499990.41234883753
1750.0,0.525,CO2,1.5635714564903478,0.07890270680191193,499989.4031223994
1750.0,0.525,N2,171.52619753780647,0.2959985096081098,499989.4031223994
1750.0,0.5750000000000001,CO2,0.6531258336126786,0.033460463351385084,499988.3938959612
1750.0,0.5750000000000001,N2,171.52528213704107,0.29599525051595227,499988.3938959612
1750.0,0.625,CO2,0.26407426038498405,0.013539603353785096,499987.3846695231
1750.0,0.625,N2,171.5241672794549,0.2959914078045162,499987.3846695231
1750.0,0.675,CO2,0.10448853477108523,0.005325561222170636,499986.3754430849
1750.0,0.675,N2,171.52282011431618,0.2959869021368064,499986.3754430849
1750.0,0.7250000000000001,CO2,0.04065007940010776,0.002053397519586664,499985.3662166468
1750.0,0.7250000000000001,N2,171.52120374726564,0.2959816460890651,499985.3662166468
1750.0,0.775,CO2,0.015580125746627536,0.000778979979831321,499984.3569902086
1750.0,0.775,N2,171.51927708071068,0.29597554406952264,499984.3569902086
1750.0,0.8250000000000001,CO2,0.0058884527918458265,0.0002912393588277654,499983.3477637705
1750.0,0.8250000000000001,N2,171.5169957826983,0.2959684952482994,499983.3477637705
1750.0,0.875,CO2,0.0021957916917661373,0.00010740580136211838,499982.3385373323
1750.0,0.875,N2,171.51432051638642,0.29596041615089796,499982.3385373323
1750.0,0.925,CO2,0.0008086633631948561,3.9115553480117885e-05,499981.3293108942
1750.0,0.925,N2,171.51127102159583,0.29595139008038635,499981.3293108942
1750.0,0.9750000000000001,CO2,0.0003035869238060885,1.4519289785036868e-05,499980.320084456
1750.0,0.9750000000000001,N2,171.5082677607846,0.29594263012867605,499980.320084456
1800.0,0.025,CO2,30.234754031478655,0.9696288584662307,499999.49538678094
1800.0,0.025,N2,171.52934271150082,0.2960118756783463,499999.49538678094
1800.0,0.07500000000000001,CO2,30.110884423767367,0.9668456892119442,499998.48616034276
1800.0,0.07500000000000001,N2,171.52930480237825,0.2960116119480867,499998.48616034276
1800.0,0.125,CO2,29.776306378712448,0.9594623300735697,499997.47693390463
1800.0,0.125,N2,171.52924679652477,0.296011258331047,499997.47693390463
1800.0,0.17500000000000002,CO2,29.004343701080465,0.9425529680640596,499996.46770746645
1800.0,0.17500000000000002,N2,171.52916283797254,0.2960107959592156,499996.46770746645
1800.0,0.225,CO2,27.42204125036492,0.9075133707586129,499995.4584810283
1800.0,0.225,N2,171.52904597177852,0.2960102031871188,499995.4584810283
1800.0,0.275,CO2,24.531417823323988,0.8409265322984848,499994.44925459014
1800.0,0.275,N2,171.528888001564,0.2960094553502938,499994.44925459014
1800.0,0.325,CO2,19.9589600606157,0.7268170092907495,499993.440028152
1800.0,0.325,N2,171.52867933493226,0.29600852447789505,499993.440028152
1800.0,0.375,CO2,14.065803853531756,0.5594649795044131,499992.43080171384
1800.0,0.375,N2,171.5284088157235,0.296007378979128,499992.43080171384
1800.0,0.42500000000000004,CO2,8.313968700443205,0.36579098213672206,499991.4215752757
1800.0,0.42500000000000004,N2,171.52806354222352,0.29600598330643757,499991.4215752757
1800.0,0.47500000000000003,CO2,4.185588844762093,0.20017692377130525,499990.41234883753
1800.0,0.47500000000000003,N2,171.52762867041548,0.29600429759544,499990.41234883753
1800.0,0.525,CO2,1.8875584413745077,0.09480269299876402,499989.4031223994
1800.0,0.525,N2,171.5270872012943,0.29600227728082557,499989.4031223994
1800.0,0.5750000000000001,CO2,0.7988004286628725,0.040936583981815836,499988.3938959612
1800.0,0.5750000000000001,N2,171.52641975122725,0.29599987268732253,499988.3938959612
1800.0,0.625,CO2,0.3260655024886465,0.016769569142554133,499987.3846695231
1800.0,0.625,N2,171.5256043046869,0.29599702859562155,499987.3846695231
1800.0,0.675,CO2,0.13007406517612374,0.0066598407823794704,499986.3754430849
1800.0,0.675,N2,171.52461595117697,0.2959936837892109,499986.3754430849
1800.0,0.7250000000000001,CO2,0.050998173168162284,0.0025900734091911922,499985.3662166468
1800.0,0.7250000000000001,N2,171.52342662377015,0.2959897706277026,499985.3662166468
1800.0,0.775,CO2,0.019698386882577208,0.0009907771882434289,499984.3569902086
1800.0,0.775,N2,171.52200495443387,0.2959852149493495,499984.3569902086
1800.0,0.8250000000000001,CO2,0.007503751847037897,0.0003735090494422991,499983.3477637705
1800.0,0.8250000000000001,N2,171.5203169773651,0.2959799382665562,499983.3477637705
1800.0,0.875,CO2,0.0028206402548061394,0.0001389023680588685,499982.3385373323
1800.0,0.875,N2,171.518332288994,0.29597387491055893,499982.3385373323
1800.0,0.925,CO2,0.0010472831786913946,5.101558170083942e-05,499981.3293108942
1800.0,0.925,N2,171.5160645855213,0.29596708534869864,499981.3293108942
1800.0,0.9750000000000001,CO2,0.0003964705959165601,1.9100739646290792e-05,499980.320084456
1800.0,0.9750000000000001,N2,171.51382724816992,0.2959604847591329,499980.320084456
1850.0,0.025,CO2,30.24035347483231,0.9697588055715342,499999.49538678094
1850.0,0.025,N2,171.52934980008584,0.2960119886949067,499999.49538678094
1850.0,0.07500000000000001,CO2,30.13555801839886,0.9674070967435907,499998.48616034276
1850.0,0.07500000000000001,N2,171.52932345367486,0.2960118029710917,499998.48616034276
1850.0,0.125,CO2,29.850156435087097,0.9611163137637918,499997.47693390463
1850.0,0.125,N2,171.5292828265006,0.29601155221942954,499997.47693390463
1850.0,0.17500000000000002,CO2,29.18513999211564,0.9465862059355561,499996.46770746645
1850.0,0.17500000000000002,N2,171.52922364781713,0.29601122238712113,499996.46770746645
1850.0,0.225,CO2,27.804306912287498,0.9161875233542209,499995.4584810283
1850.0,0.225,N2,171.52914082144162,0.2960107972919837,499995.4584810283
1850.0,0.275,CO2,25.232506183065617,0.8576500555379425,499994.44925459014
1850.0,0.275,N2,171.52902831511892,0.29601025842530876,499994.44925459014
1850.0,0.325,CO2,21.03614264382125,0.755104356867729,499993.440028152
1850.0,0.325,N2,171.52887903998464,0.2960095847208541,499993.440028152
1850.0,0.375,CO2,15.359738786300879,0.5988986964778747,499992.43080171384
1850.0,0.375,N2,171.52868471931004,0.2960087523029293,499992.43080171384
1850.0,0.42500000000000004,CO2,9.449619793528832,0.40737597382647056,499991.4215752757
1850.0,0.42500000000000004,N2,171.52843574584054,0.2960077342153152,499991.4215752757
1850.0,0.47500000000000003,CO2,4.918696155315466,0.23191472140471303,499990.41234883753
1850.0,0.47500000000000003,N2,171.52812102706153,0.29600650013078245,499990.41234883753
1850.0,0.525,CO2,2.2679272697751593,0.1131835670581705,499989.4031223994
1850.0,0.525,N2,171.5277278177044,0.2960050160404679,499989.4031223994
1850.0,0.5750000000000001,CO2,0.9732931620424597,0.049841068875636746,499988.3938959612
1850.0,0.5750000000000001,N2,171.5272415387643,0.29600324392229155,499988.3938959612
1850.0,0.625,CO2,0.4012070716255559,0.020683456398493966,499987.3846695231
1850.0,0.625,N2,171.52664558242992,0.2960011413882212,499987.3846695231
1850.0,0.675,CO2,0.1613492899223729,0.008294727704859128,499986.3754430849
1850.0,0.675,N2,171.52592110392288,0.2959986613147968,499986.3754430849
1850.0,0.7250000000000001,CO2,0.06373913382315903,0.0032533678838704764,499985.3662166468
1850.0,0.7250000000000001,N2,171.52504681259748,0.2959957514916195,499985.3662166468
1850.0,0.775,CO2,0.024804408300499705,0.0012545966491789926,499984.3569902086
1850.0,0.775,N2,171.52399884787874,0.2959923545186543,499984.3569902086
1850.0,0.8250000000000001,CO2,0.009520695859562145,0.0004767731139825875,499983.3477637705
1850.0,0.8250000000000001,N2,171.52275128843627,0.29598840944670807,499983.3477637705
1850.0,0.875,CO2,0.0036065620455977077,0.00017874343177798043,499982.3385373323
1850.0,0.875,N2,171.52128075013442,0.2959838647661191,499982.3385373323
1850.0,0.925,CO2,0.0013496783126557036,6.618759614032021e-05,499981.3293108942
1850.0,0.925,N2,171.51959670953173,0.2959787642194292,499981.3293108942
1850.0,0.9750000000000001,CO2,0.0005151010532879447,2.4989624580657173e-05,499980.320084456
1850.0,0.9750000000000001,N2,171.51793238418998,0.2959737972614781,499980.320084456
1900.0,0.025,CO2,30.24504675869427,0.9698674176254642,499999.49538678094
1900.0,0.025,N2,171.52935466483612,0.2960120659987219,499999.49538678094
1900.0,0.07500000000000001,CO2,30.156372675277183,0.9678797895842396,499998.48616034276
1900.0,0.07500000000000001,N2,171.5293363464172,0.29601193529364694,499998.48616034276
1900.0,0.125,CO2,29.912987909968905,0.9625205710035958,499997.47693390463
1900.0,0.125,N2,171.5293078879168,0.29601175760972137,499997.47693390463
1900.0,0.17500000000000002,CO2,29.34063111026415,0.950041528058198,499996.46770746645
1900.0,0.17500000000000002,N2,171.5292661794281,0.2960115225030691,499996.46770746645
1900.0,0.225,CO2,28.13804252865522,0.9237003336948482,499995.4584810283
1900.0,0.225,N2,171.52920749254667,0.29601121790165974,499995.4584810283
1900.0,0.275,CO2,25.858948933129906,0.8723683088851557,499994.44925459014
1900.0,0.275,N2,171.52912739475977,0.29601082994589684,499994.44925459014
1900.0,0.325,CO2,22.035351113673304,0.7806857750145348,499993.440028152
1900.0,0.325,N2,171.5290206557933,0.2960103428039397,499993.440028152
1900.0,0.375,CO2,16.630205391864276,0.6362409531871882,499992.43080171384
1900.0,0.375,N2,171.5288811452353,0.29600973847027734,499992.43080171384
1900.0,0.42500000000000004,CO2,10.645482535609128,0.4494335964090552,499991.4215752757
1900.0,0.42500000000000004,N2,171.5287017208259,0.29600899654854135,499991.4215752757
1900.0,0.47500000000000003,CO2,5.739857657047786,0.2663387864661211,499990.41234883753
1900.0,0.47500000000000003,N2,171.52847410682548,0.29600809401821027,499990.41234883753
1900.0,0.525,CO2,2.7115023002746574,0.1342297706924512,499989.4031223994
1900.0,0.525,N2,171.52818876190125,0.29600700498451854,499989.4031223994
1900.0,0.5750000000000001,CO2,1.1814319679930811,0.06038298385606427,499988.3938959612
1900.0,0.5750000000000001,N2,171.5278347360448,0.2960057004108445,499988.3938959612
1900.0,0.625,CO2,0.4920049626236688,0.025406298032840897,499987.3846695231
1900.0,0.625,N2,171.52739951628263,0.296004147833334,499987.3846695231
1900.0,0.675,CO2,0.19947093611444217,0.010290971683689183,499986.3754430849
1900.0,0.675,N2,171.52686886229898,0.2960023110610235,499986.3754430849
1900.0,0.7250000000000001,CO2,0.07938038442276288,0.0040703824393504865,499985.3662166468
1900.0,0.7250000000000001,N2,171.52622664169036,0.29600014988780615,499985.3662166468
1900.0,0.775,CO2,0.03111509107718002,0.0015820538069709436,499984.3569902086
1900.0,0.775,N2,171.52545472943265,0.29599761999190366,499984.3569902086
1900.0,0.8250000000000001,CO2,0.012030467002751654,0.0006058974093396934,499983.3477637705
1900.0,0.8250000000000001,N2,171.52453338279565,0.2959946741580944,499983.3477637705
1900.0,0.875,CO2,0.0045913722185359045,0.0002289340817749361,499982.3385373323
1900.0,0.875,N2,171.52344467787066,0.29599127210151127,499982.3385373323
1900.0,0.925,CO2,0.0017313440170492519,8.544671160280183e-05,499981.3293108942
1900.0,0.925,N2,171.5221951696539,0.2959874453578396,499981.3293108942
1900.0,0.9750000000000001,CO2,0.0006659586758204882,3.252380725142293e-05,499980.320084456
1900.0,0.9750000000000001,N2,171.52095827492977,0.29598371260768463,499980.320084456
1950.0,0.025,CO2,30.248983121093136,0.9699582722796595,499999.49538678094
1950.0,0.025,N2,171.52935801390544,0.2960121190655751,499999.49538678094
1950.0,0.07500000000000001,CO2,30.173936374739334,0.968277941062132,499998.48616034276
1950.0,0.07500000000000001,N2,171.5293452770289,0.2960120271021489,499998.48616034276
1950.0,0.125,CO2,29.966430428526838,0.9637127859549701,499997.47693390463
1950.0,0.125,N2,171.52932534326249,0.29601190124235705,499997.47693390463
1950.0,0.17500000000000002,CO2,29.47421746405923,0.9530002196820637,499996.46770746645
1950.0,0.17500000000000002,N2,171.52929595121384,0.2960117337401754,499996.46770746645
1950.0,0.225,CO2,28.428705038788888,0.930198392290543,499995.4584810283
1950.0,0.225,N2,171.52925437709771,0.29601151560795264,499995.4584810283
1950.0,0.275,CO2,26.41600379923274,0.8852819946047031,499994.44925459014
1950.0,0.275,N2,171.52919736872153,0.296011236488476,499994.44925459014
1950.0,0.325,CO2,22.95422964700738,0.8036743193681114,499993.440028152
1950.0,0.325,N2,171.5291210730074,0.29601088450804797,499993.440028152
1950.0,0.375,CO2,17.861206501734078,0.6712103704605079,499992.43080171384
1950.0,0.375,N2,171.52902095650077,0.29601044611613503,499992.43080171384
1950.0,0.42500000000000004,CO2,11.885955677711905,0.49133290281535363,499991.4215752757
1950.0,0.42500000000000004,N2,171.52889171834175,0.2960099059120983,499991.4215752757
1950.0,0.47500000000000003,CO2,6.6487798394110555,0.30313898136290246,499990.41234883753
1950.0,0.47500000000000003,N2,171.52872719515648,0.2960092464586197,499990.41234883753
1950.0,0.525,CO2,3.224960006451253,0.15807783671178954,499989.4031223994
1950.0,0.525,N2,171.52852025729504,0.2960084480812011,499989.4031223994
1950.0,0.5750000000000001,CO2,1.4285897826334082,0.07278194322570891,499988.3938959612
1950.0,0.5750000000000001,N2,171.5282626958557,0.2960074886530942,499988.3938959612
1950.0,0.625,CO2,0.6013745695934702,0.031080584710428218,499987.3846695231
1950.0,0.625,N2,171.52794510012012,0.2960063433653923,499987.3846695231
1950.0,0.675,CO2,0.24581022295296232,0.012720064477818403,499986.3754430849
1950.0,0.675,N2,171.5275567261506,0.29600498448471374,499986.3754430849
1950.0,0.7250000000000001,CO2,0.09852911761003397,0.005073492148794278,499985.3662166468
1950.0,0.7250000000000001,N2,171.5270853640115,0.29600338111849356,499985.3662166468
1950.0,0.775,CO2,0.0388915565826021,0.001987144329338178,499984.3569902086
1950.0,0.775,N2,171.52651725266816,0.2960014991213688,499984.3569902086
1950.0,0.8250000000000001,CO2,0.015143397317977914,0.0007667827644895392,499983.3477637705
1950.0,0.8250000000000001,N2,171.52583735193454,0.29599930200377117,499983.3477637705
1950.0,0.875,CO2,0.00582106077986879,0.00029192032524580976,499982.3385373323
1950.0,0.875,N2,171.52503190835142,0.2959967583507623,499982.3385373323
1950.0,0.925,CO2,0.0022112275908944086,0.0001097933016645034,499981.3293108942
1950.0,0.925,N2,171.52410538617445,0.29599389082266614,499981.3293108942
1950.0,0.9750000000000001,CO2,0.0008570142994985943,4.21206005976272e-05,499980.320084456
1950.0,0.9750000000000001,N2,171.52318664604778,0.29599108910733163,499980.320084456
2000.0,0.025,CO2,30.2522867362651,0.9700343326573774,499999.49538678094
2000.0,0.025,N2,171.52936032471737,0.2960121555841173,499999.49538678094
2000.0,0.07500000000000001,CO2,30.18876075951844,0.9686134337681627,499998.48616034276
2000.0,0.07500000000000001,N2,171.52935147396684,0.29601209089985175,499998.48616034276
2000.0,0.125,CO2,30.0118774486143,0.9647249818982339,499997.47693390463
2000.0,0.125,N2,171.52933751742782,0.296012001785411,499997.47693390463
2000.0,0.17500000000000002,CO2,29.58888082310631,0.9555325568301594,499996.46770746645
2000.0,0.17500000000000002,N2,171.52931681274632,0.2960118825067149,499996.46770746645
2000.0,0.225,CO2,28.681322490887894,0.9358121915436707,499995.4584810283
2000.0,0.225,N2,171.52928737260328,0.29601172638522655,499995.4584810283
2000.0,0.275,CO2,26.90927174485568,0.8965826196108123,499994.44925459014
2000.0,0.275,N2,171.52924681395504,0.2960115256959271,499994.44925459014
2000.0,0.325,CO2,23.792735583429824,0.8242199740984757,499993.440028152
2000.0,0.325,N2,171.52919230210128,0.296011271550943,499993.440028152
2000.0,0.375,CO2,19.03939079869555,0.7036310354730213,499992.43080171384
2000.0,0.375,N2,171.5291204891505,0.29601095377240894,499992.43080171384
2000.0,0.42500000000000004,CO2,13.153545708975997,0.5324761044196904,499991.4215752757
2000.0,0.42500000000000004,N2,171.529027446471,0.2960105607547822,499991.4215752757
2000.0,0.47500000000000003,CO2,7.6421031494873946,0.3418963936165183,499990.41234883753
2000.0,0.47500000000000003,N2,171.52890859070882,0.29601007931621803,499990.41234883753
2000.0,0.525,CO2,3.814443558518992,0.18479733537995421,499989.4031223994
2000.0,0.525,N2,171.528758602916,0.29600949453845193,499989.4031223994
2000.0,0.5750000000000001,CO2,1.7206467619896553,0.08726108136554594,499988.3938959612
2000.0,0.5750000000000001,N2,171.52857134029622,0.2960087895946133,499988.3938959612
2000.0,0.625,CO2,0.7326849104843411,0.037866805614666925,499987.3846695231
2000.0,0.625,N2,171.52833974011835,0.2960079455646775,499987.3846695231
2000.0,0.675,CO2,0.30198744463116073,0.01566569720486656,499986.3754430849
2000.0,0.675,N2,171.52805571605202,0.2960069412403392,499986.3754430849
2000.0,0.7250000000000001,CO2,0.12191048146866562,0.006301258000905163,499985.3662166468
2000.0,0.7250000000000001,N2,171.5277100520885,0.29600575293449655,499985.3662166468
2000.0,0.775,CO2,0.04844763873340697,0.0024866945972254056,499984.3569902086
2000.0,0.775,N2,171.52729233039125,0.2960043543966946,499984.3569902086
2000.0,0.8250000000000001,CO2,0.018992757598878144,0.0009665699162086371,499983.3477637705
2000.0,0.8250000000000001,N2,171.52679112466814,0.29600271748689183,499983.3477637705
2000.0,0.875,CO2,0.007351448757077836,0.0003706791674193729,499982.3385373323
2000.0,0.875,N2,171.5261959079227,0.2960008177702159,499982.3385373323
2000.0,0.925,CO2,0.0028124444107559036,0.00014045192725528255,499981.3293108942
2000.0,0.925,N2,171.5255096823106,0.29599867147159475,499981.3293108942
2000.0,0.9750000000000001,CO2,0.001098046394869515,5.429395225860265e-05,499980.320084456
2000.0,0.9750000000000001,N2,171.52482806746767,0.29599657100404825,499980.320084456
2050.0,0.025,CO2,30.255061009578107,0.9700980555674235,499999.49538678094
2050.0,0.025,N2,171.52936191545567,0.29601218064527957,499999.49538678094
2050.0,0.07500000000000001,CO2,30.201276454519622,0.9688962349809797,499998.48616034276
2050.0,0.07500000000000001,N2,171.52935576793905,0.29601213518454506,499998.48616034276
2050.0,0.125,CO2,30.050519015414462,0.965584361612441,499997.47693390463
2050.0,0.125,N2,171.52934600090188,0.296012072134322,499997.47693390463
2050.0,0.17500000000000002,CO2,29.687225120840157,0.9576991731419938,499996.46770746645
2050.0,0.17500000000000002,N2,171.5293314229424,0.29601198725764477,499996.46770746645
2050.0,0.225,CO2,28.900474500117863,0.9406571979623515,499995.4584810283
2050.0,0.225,N2,171.52931058581683,0.2960118756008519,499995.4584810283
2050.0,0.275,CO2,27.344448530614528,0.90644944835612,499994.44925459014
2050.0,0.275,N2,171.5292817455176,0.2960117314127005,499994.44925459014
2050.0,0.325,CO2,24.552676008970145,0.8424957031370192,499993.440028152
2050.0,0.325,N2,171.52924281922228,0.29601154805256935,499993.440028152
2050.0,0.375,CO2,20.15437853996149,0.7334215715751261,499992.43080171384
2050.0,0.375,N2,171.52919133775666,0.2960113178900392,499992.43080171384
2050.0,0.42500000000000004,CO2,14.429905379171627,0.5723298883146456,499991.4215752757
2050.0,0.42500000000000004,N2,171.5291243932351,0.29601103219588526,499991.4215752757
2050.0,0.47500000000000003,CO2,8.713104278152022,0.3821011876772113,499990.41234883753
2050.0,0.47500000000000003,N2,171.5290385815393,0.2960106810241149,499990.41234883753
2050.0,0.525,CO2,4.485086960810003,0.21437259274039308,499989.4031223994
2050.0,0.525,N2,171.52892993930112,0.29601025308456413,499989.4031223994
2050.0,0.5750000000000001,CO2,2.0639052072590647,0.10403717391679401,499988.3938959612
2050.0,0.5750000000000001,N2,171.52879387506357,0.29600973560555105,499988.3938959612
2050.0,0.625,CO2,0.8897982972501159,0.04594315933288696,499987.3846695231
2050.0,0.625,N2,171.52862509436588,0.29600911418628645,499987.3846695231
2050.0,0.675,CO2,0.3699102660949029,0.019225243866966692,499986.3754430849
2050.0,0.675,N2,171.52841751902852,0.2960083726403141,499986.3754430849
2050.0,0.7250000000000001,CO2,0.1503886969460769,0.007799461672271587,499985.3662166468
2050.0,0.7250000000000001,N2,171.52816420452126,0.29600749284143996,499985.3662166468
2050.0,0.775,CO2,0.06015991360288772,0.003100889306960531,499984.3569902086
2050.0,0.775,N2,171.5278572824707,0.2960064546489574,499984.3569902086
2050.0,0.8250000000000001,CO2,0.023739264229728593,0.0012138825734392083,499983.3477637705
2050.0,0.8250000000000001,N2,171.52748810107764,0.2960052364057561,499983.3477637705
2050.0,0.875,CO2,0.00925016561729937,0.000468826106656632,499982.3385373323
2050.0,0.875,N2,171.5270486441533,0.2960038191513958,499982.3385373323
2050.0,0.925,CO2,0.0035631352758745366,0.0001789179794039973,499981.3293108942
2050.0,0.925,N2,171.52654093677515,0.29600221445777203,499981.3293108942
2050.0,0.9750000000000001,CO2,0.0014010219499846798,6.967511023404788e-05,499980.320084456
2050.0,0.9750000000000001,N2,171.5260358573595,0.2960006414829694,499980.320084456
2100.0,0.025,CO2,30.257392128249606,0.970151480404672,499999.49538678094
2100.0,0.025,N2,171.52936300652533,0.29601219777257903,499999.49538678094
2100.0,0.07500000000000001,CO2,30.211845948650623,0.9691347091302511,499998.48616034276
2100.0,0.07500000000000001,N2,171.52935873544376,0.2960121658524935,499998.48616034276
2100.0,0.125,CO2,30.08337048308096,0.9663140284884649,499997.47693390463
2100.0,0.125,N2,171.52935190083195,0.2960121212824037,499997.47693390463
2100.0,0.17500000000000002,CO2,29.77151670925381,0.9595523006387707,499996.46770746645
2100.0,0.17500000000000002,N2,171.5293416394704,0.2960120609370821,499996.46770746645
2100.0,0.225,CO2,29.090293112560605,0.9448350798930842,499995.4584810283
