cycle,step,time_s,pressure_kpa,co2_partial_kpa,co2_mole_fraction,co2_loading_cm3_stp_g,n2_loading_cm3_stp_g,open_fraction,solid_volume_l,temperature_k,crystal_length_um,co2_k_eff_s,co2_rate_cm3_stp_g_s
1,adsorption,0.0,5.000000000000001,0.7500000000000001,0.15,0.15,0.85,0.0,1.0,298.0,10.0,0.02,7.776407831913043e-19
1,adsorption,2.0,100.04522638763778,7.1538586325267435,0.07150624663297998,0.2694312208802722,0.86428166253044,0.06372370606571369,1.0031861853032857,298.2244303651375,10.010609357849644,0.020048763469182423,0.06447267955189755
1,adsorption,4.0,100.04601595221843,8.15076341856642,0.0814701449227043,0.38686033180359036,0.8772535063019122,0.0521725578561087,1.0026086278928055,298.411432320693,10.00868787620421,0.02013263891606878,0.05330859902206155
1,adsorption,6.0,100.04667259717975,9.422757705420036,0.0941836191130424,0.48395324174313714,0.8890276805562756,0.042715277583615444,1.0021357638791808,298.5637978642229,10.007114150616518,0.02020120139423749,0.04407786157040787
1,adsorption,8.0,100.0471971220502,10.451578402368419,0.1044664788521588,0.5642761091534781,0.899703537433585,0.035641459275562525,1.001782072963778,298.68757802160076,10.005936718053011,0.020256617348677272,0.03698333281600265
1,adsorption,10.0,100.0471469185176,10.502271207813994,0.10497322043943406,0.6408871648755835,0.9093744089290657,0.03898864041699626,1.0019494320208497,298.803739066224,10.006493888764199,0.020301976503859342,0.03816101234579809
1,adsorption,12.0,100.04721447867988,10.554005020960057,0.10549024354105453,0.7165339576070393,0.9181317048663211,0.04004413812756872,1.0020022069063785,298.91674425696874,10.006669573710965,0.020347655091885398,0.03754523739266557
1,adsorption,14.0,100.04728002180552,10.618934722298894,0.10613916460282054,0.791008155546358,0.9260593963255608,0.04111817573012153,1.002055908786506,299.02632421800047,10.006848338244064,0.02039197945290931,0.03696251618848463
1,adsorption,16.0,100.04733915770625,10.681268667948443,0.10676214637863968,0.8644074826568404,0.933233989111429,0.04224156057204264,1.0021120780286021,299.1326969107303,10.007035309376814,0.02043501230263533,0.03643590034896884
1,adsorption,18.0,100.04739526052533,10.741852019225925,0.10736763302286818,0.9367621892052663,0.9397252048045948,0.043358225096918376,1.0021679112548458,299.23596981167196,10.007221155086249,0.020476830457028583,0.035920631874981304
1,adsorption,20.0,100.04744847089412,10.80103417250323,0.1079591167749318,1.0080989271269158,0.9455965377694787,0.04447075005372547,1.0022235375026862,299.3362413363337,10.007406304986063,0.020517467672560345,0.03541849041196221
1,adsorption,22.0,100.04749893510521,10.858809988545362,0.10853654618181727,1.0784451109846462,0.9509057824042035,0.04558004574072304,1.0022790022870363,299.43360811979784,10.007590910639674,0.020556958458625266,0.03492990427874343
1,adsorption,24.0,100.0475468546499,10.915205530328178,0.10910018159851438,1.1478272217609833,0.9557055199587967,0.04668580897706024,1.002334290448853,299.52816252755207,10.007774921655537,0.02059533672497422,0.034454336880969924
1,adsorption,26.0,100.04759241066978,10.970252320670157,0.10965033796755526,1.2162708517333896,0.9600435658709723,0.047787868452357496,1.0023893934226178,299.6199929155061,10.007958309592778,0.02063263494875471,0.03399135861163626
1,adsorption,28.0,100.04763576845603,11.023980054015745,0.11018731196736076,1.283800785291636,0.963963384481794,0.04888609639609778,1.0024443048198048,299.7091839375892,10.00814105325932,0.0206688843387056,0.03354057620866192
1,adsorption,30.0,100.04767708003226,11.07641758816378,0.11071139192270597,1.3504410351697655,0.9675044680761464,0.04998038337970874,1.0024990191689855,299.79581676776263,10.008323134517859,0.020704114923125332,0.03310161298848495
1,adsorption,32.0,100.04771648510778,11.127593098196487,0.11122285934285009,1.4162148771334768,0.9707026808315153,0.05107063867852732,1.0025535319339263,299.87996930457933,10.008504538345477,0.0207383556148953,0.03267410945520592
1,adsorption,34.0,100.04775411204926,11.177534079680644,0.11172198895301814,1.4811448849721838,0.9735905826210091,0.05215678932646673,1.0026078394663234,299.96171636959247,10.008685252675805,0.020771634276440448,0.032257722779363875
1,adsorption,36.0,100.04779007877653,11.226267374335114,0.11220904895046334,1.545252962628967,0.9761977222611322,0.05323877874888591,1.0026619389374443,300.04112988832,10.008865268171013,0.02080397777919455,0.03185212591467479
1,adsorption,38.0,100.04782449364723,11.273819168887368,0.11268430099250408,1.6085603743052304,0.9785509054734343,0.05431656515548482,1.0027158282577742,300.1182790576434,10.00904457795392,0.020835412058918226,0.03145700648756564
1,adsorption,40.0,100.04785745636285,11.320215122365964,0.11314800146823152,1.671087771945908,0.9806744388517009,0.05539011773226538,1.0027695058866133,300.1932304988902,10.009223176974068,0.020865962167792705,0.031072063881078672
1,adsorption,42.0,100.04788905852327,11.365480397442102,0.11360040181151486,1.7328552218407132,0.9825903571155411,0.05645941905617675,1.0028229709528091,300.26604840375353,10.009401062409035,0.020895652320327154,0.03069701132469562
1,adsorption,44.0,100.04791938413844,11.40963951567616,0.11404174705391264,1.7938822297064667,0.9843186281430687,0.05752446625293343,1.0028762233126467,300.3367946680855,10.009578233856667,0.020924505936072563,0.03033157695954206
1,adsorption,46.0,100.04794851079252,11.452716444045944,0.11447227668851696,1.854187764388503,0.9858773408656296,0.0585852601999417,1.002929263009997,300.40552901668934,10.009754691538628,0.020952545687815745,0.02997549513857893
1,adsorption,48.0,100.04797650971209,11.49473484228926,0.11489222714237918,1.9137902775354843,0.987282876727339,0.05964181451168517,1.0029820907255842,300.4723091149065,10.00993043779488,0.020979793531355165,0.02962851386367676
1,adsorption,50.0,100.04800344646891,11.535717748069446,0.11530182862911081,1.9727077254913066,0.9885500656528693,0.06069415009668441,1.0030347075048343,300.53719067721397,10.010105476177976,0.02100627074482004,0.02929039039550175
1,adsorption,52.0,100.04802938153472,11.57568781210745,0.1157013074986553,2.0309575883925626,0.9896923320748673,0.061742294080889694,1.0030871147040445,300.6002275687636,10.010279811273785,0.021031997962722437,0.028960890430874575
1,adsorption,54.0,100.04805437063494,11.614667232056556,0.11609088557613742,2.088556886776652,0.9907218210805323,0.06278628033628983,1.0031393140168146,300.66147189214536,10.010453448789235,0.021056995203343788,0.02863978860778227
1,adsorption,56.0,100.04807846515382,11.652677779269322,0.11647078042911022,2.145522198200989,0.9916495175025959,0.06382614848439463,1.0031913074242198,300.72097407264755,10.010626395386389,0.021081281897149605,0.02832686773602768
1,adsorption,58.0,100.04810171253027,11.689740846026737,0.11684120583931763,2.2018696732975185,0.9924853556078157,0.06486194301762412,1.0032430971508812,300.7787829394543,10.010798658536176,0.02110487691397267,0.028021918106153895
1,adsorption,60.0,100.04812415665319,11.725877398719591,0.11720237133441366,2.257615050834113,0.9932383176081028,0.06589371214495213,1.0032946856072475,300.83494580014565,10.010970246326282,0.021127798588089785,0.027724736563011037
1,adsorption,62.0,100.04814583803757,11.76110802809083,0.11755448269006645,2.312773669953095,0.9939165205869817,0.06692150900100192,1.00334607545005,300.88950850434344,10.01114116766213,0.021150064737542964,0.027435127555255116
1,adsorption,64.0,100.04816679420448,11.795452912165194,0.11789774155910344,2.367360484200079,0.9945272997197412,0.0679453897630083,1.0033972694881503,300.94251551086904,10.011311431953615,0.021171692687540048,0.027152901587734084
1,adsorption,66.0,100.04818706004933,11.828931863526746,0.11823234594372982,2.4213900733597034,0.9950772815364247,0.06896541125614644,1.0034482705628076,300.99400994596857,10.011481048716833,0.021192699290864495,0.0268778732669382
1,adsorption,68.0,100.04820666795847,11.861564457659469,0.11855849147827119,2.474876654047447,0.9955724509854305,0.06998163310146621,1.0034990816550733,301.0440336571885,10.011650027931234,0.021213100943629496,0.02660986309836539
1,adsorption,70.0,100.04822564781934,11.893369880261337,0.11887636990312347,2.5278340908347885,0.9960182123290146,0.07099412057327194,1.0035497060286636,301.0926272654664,10.011818380514674,0.02123291360011407,0.026348699855682296
1,adsorption,72.0,100.04824402747175,11.924366746424532,0.11918616725697134,2.5802759076959485,0.9964194444138318,0.07200293913963152,1.0036001469569817,301.1398302153353,10.011986117415502,0.02125215279298571,0.02609421605601203
1,adsorption,74.0,100.04826183319385,11.954573596902614,0.11948806883655769,2.6322152958063705,0.9967805508153111,0.0730081501121745,1.0036504075056087,301.18568081710356,10.012153248889328,0.021270833649667885,0.025846244390595012
1,adsorption,76.0,100.04827908910954,11.98400862318523,0.11978225644952362,2.683665122662747,0.9971055053134749,0.07400982314804153,1.0037004911574023,301.2302162890713,10.012319786577667,0.02128897089709755,0.025604628075996325
1,adsorption,78.0,100.04829581784826,12.0126894640191,0.1200689063798734,2.7346379425788836,0.9973978931185424,0.07500802619907103,1.0037504013099536,301.2734728001171,10.012485741836759,0.021306578882814765,0.025369212498454495
1,adsorption,80.0,100.04831204079085,12.040633579669919,0.12034819312854386,2.785146003350388,0.9976609482371238,0.07600282441664484,1.0038001412208322,301.31548550446155,10.012651125555573,0.02132367158667696,0.025139844323583297
1,adsorption,82.0,100.0483277778467,12.067858290565301,0.12062028979996045,2.8352012533365247,0.9978975873314132,0.07699428626298382,1.0038497143131493,301.356288575516,10.012815949171841,0.021340262627304797,0.02491637657634412
1,adsorption,84.0,100.04834304752386,12.094380355771719,0.12088536388880303,2.8848153508852716,0.998110440366034,0.07798248282684654,1.0038991241413426,301.3959152420213,10.012980224558218,0.021356365274510004,0.024698668033760588
1,adsorption,86.0,100.04835786744958,12.120216130907652,0.12114357885778879,2.9339996715026206,0.9983018783742631,0.07896748062560838,1.0039483740312805,301.4343978193017,10.013143962825723,0.02137199246447714,0.02448657722824537
1,adsorption,88.0,100.04837225429826,12.145382032526793,0.12139509877938073,2.982765312212962,0.9984740385405543,0.07994934575944428,1.0039974672879721,301.47176773471654,10.013307175014399,0.021387156804628646,0.024279965934126495
1,adsorption,90.0,100.04838622354289,12.169893893912096,0.12164008189717646,3.031123100868219,0.9986288470918794,0.08092814785776185,1.004046407392888,301.5080555602956,10.013469872749305,0.021401870581845492,0.02407870238775243
1,adsorption,92.0,100.04839978990606,12.193767310594472,0.12187868407891024,3.079083601235349,0.9987680396233214,0.08190395424324669,1.0040951977121624,301.54329103682585,10.013632067270429,0.02141614577416937,0.023882656437875245
1,adsorption,94.0,100.04841296734604,12.217017544945817,0.12211105786288909,3.1266571196469215,0.9988931798467517,0.0828768310515421,1.0041438415525772,301.5775031002511,10.013793769618847,0.0214299940587064,0.02369170044558031
1,adsorption,96.0,100.04842576917892,12.239659647612317,0.12233735367161457,3.1738537104462243,0.9990056763748745,0.08384684243369682,1.0041923421216847,301.6107199049401,10.013954990504219,0.021443426819706877,0.023505708605126508
1,adsorption,98.0,100.0484382079393,12.26170841486539,0.12255771938569221,3.220683181595076,0.9991067979095464,0.0848140538445866,1.0042407026922293,301.64296884644006,10.014115740851384,0.021456455153652725,0.023324559669552943
1,adsorption,100.0,100.0484502953914,12.283178247001544,0.12277229892852576,3.2671551008489215,0.9991976869760875,0.08577853229635582,1.004288926614818,301.6742765844157,10.01427603184245,0.021469089876706936,0.02314813713057632
1,adsorption,102.0,100.04846204298617,12.304083144757199,0.12298123222994375,3.3132788019157493,0.9992793723277315,0.08674033897342591,1.0043370169486714,301.70466906489276,10.014435873689466,0.02148134153743422,0.02297632300061931
1,adsorption,104.0,100.04847346164154,12.324437134706471,0.12318465947840421,3.3590633872107736,0.9993527801334228,0.08769953506753828,1.004384976753377,301.7341715363706,10.014595276604284,0.02149322041761161,0.02280900271097911
1,adsorption,106.0,100.04848456160474,12.344253781742585,0.12338271624835682,3.4045177350876576,0.9994187441391813,0.08865618348989067,1.0044328091744945,301.7628085726942,10.014754251083069,0.02150473653895193,0.0226460664751666
1,adsorption,108.0,100.04849535273134,12.363546358341166,0.1235755351917308,3.4496505041040693,0.9994780146726138,0.08961034496207872,1.004480517248104,301.7906040900217,10.014912807256696,0.021515899671425403,0.022487406000950557
1,adsorption,110.0,100.04850584451682,12.382327926845443,0.12376324686036334,3.494470138324184,0.9995312671675303,0.09056207818574792,1.0045281039092875,301.81758136655,10.015070954919002,0.021526719339945915,0.02233291458834576
1,adsorption,112.0,100.04851604604202,12.400611256353514,0.12394597887535673,3.53898487141377,0.999579109284886,0.09151144116691631,1.0045755720583458,301.84376305749225,10.015228703746903,0.02153720482829841,0.022182488217652317
1,adsorption,114.0,100.04852596601295,12.418408844381158,0.12412385614356537,3.5832027318121327,0.99962208782041,0.09245849087822497,1.0046229245439113,301.86917121337564,10.015386063244296,0.021547365185751597,0.022036025220400105
1,adsorption,116.0,100.04853561278259,12.435732925477502,0.12429700094369665,3.6271315470662304,0.9996606946967963,0.0934032834772827,1.0046701641738642,301.8938272955868,10.015543042778384,0.02155720923218139,0.021893426430237718
1,adsorption,118.0,100.04854499440786,12.452595483875179,0.12446553305269163,3.670778947688292,0.9996953722856385,0.0943458735097758,1.004717293675489,301.91775219019195,10.015699651447289,0.0215667455632592,0.021754594487719534
1,adsorption,120.0,100.04855411860667,12.469008235545438,0.12462956956642811,3.7141523726834595,0.9997265186183617,0.09528631500030181,1.004764315750015,301.9409662264321,10.015855898261336,0.021575982556357433,0.02161943469362312
1,adsorption,122.0,100.04856299285596,12.484982648243092,0.1247892250999606,3.757259072857273,0.9997544915846626,0.09622466028477929,1.004811233014239,301.9634891884978,10.01601179194911,0.02158492837527061,0.021487854007397306
1,adsorption,124.0,100.0485716243256,12.500529941422885,0.12494461178677667,3.8001061152102307,0.9997796130158606,0.09716096113992133,1.004858048056996,301.9853403304279,10.016167341145126,0.021593590974689946,0.02135976195138728
1,adsorption,126.0,100.04858001997773,12.515661103380603,0.1250958394500099,3.8427003874841135,0.9998021723516846,0.09809526760822569,1.0049047633804113,302.00653839105655,10.016322554194662,0.021601978106409417,0.02123506957188192
1,adsorption,128.0,100.04858818653253,12.530386865693737,0.12524301534702162,3.8850486017020747,0.9998224297872883,0.09902762863723355,1.0049513814318616,302.0271016058858,10.016477439260003,0.021610097322977462,0.021113689943755332
1,adsorption,130.0,100.04859613048282,12.544717715518784,0.12538624429230402,3.927157298274386,0.999840619239305,0.09995809211141084,1.0049979046055706,302.0470477205606,10.016632004325764,0.021617955982521964,0.020995538151079275
1,adsorption,132.0,100.04860385810292,12.558663902256612,0.12552562872409825,3.9690328498648415,0.9998569509825799,0.10088670489794418,1.0050443352448972,302.06639400347615,10.016786257206538,0.021625561253245763,0.02088053128228527
1,adsorption,134.0,100.04861137546499,12.572235446603855,0.12566126879485065,4.010681465280714,0.9998716140354842,0.10181351284473299,1.0050906756422369,302.0851572583171,10.01694020554659,0.021632920117976486,0.020768588382636514
1,adsorption,136.0,100.0486186884616,12.585442142366858,0.12579326238932184,4.052109192635502,0.9998847782290102,0.10273856045681146,1.0051369280228406,302.10335383433966,10.01709385676614,0.021640039378027442,0.02065963014849106
1,adsorption,138.0,100.04862580278362,12.598293555654099,0.12592170511654924,4.093321923962348,0.9998965962453062,0.1036618914683607,1.0051830945734181,302.1209996407083,10.017247218156411,0.02164692565819402,0.02055357934505725
1,adsorption,140.0,100.04863272396854,12.610799030486918,0.12604669036587207,4.134325398047297,0.9999072052577498,0.10458354828128257,1.005229177414064,302.13811015561294,10.017400296786409,0.021653585410372055,0.02045036030339682
1,adsorption,142.0,100.04863945737061,12.622967699032467,0.12616830940925433,4.1751252042249725,0.9999167285297853,0.10550357245038046,1.0052751786225191,302.1547004381304,10.017553099583534,0.021660024917637813,0.020349899278694086
1,adsorption,144.0,100.0486460082025,12.634808472803847,0.12628665131328196,4.215726786100464,0.9999252768279968,0.1064220042832603,1.005321100214163,302.17078513957307,10.017705633267171,0.021666250298781373,0.0202521240617165
1,adsorption,146.0,100.04865238150987,12.646330063282395,0.12640180314532234,4.256135444169989,0.9999329496336513,0.10733888324895989,1.005366944162448,302.1863785119264,10.017857904416575,0.021672267511048,0.020156964293978626
