cycle,step,co2_in_mol,n2_in_mol,co2_out_mol,n2_out_mol
1,adsorption,13.500000000000135,76.49999999999959,10.887630735564127,76.5043953726015
1,purge,4.499999999999947,85.49999999999925,7.112368591365527,85.4955918467833
2,adsorption,13.500000000000554,76.50000000000676,10.887631408694745,76.50440815321596
2,purge,4.50000000000183,85.5000000000181,7.11236859130522,85.49559184678452
